SYMBOL	ENSID	CGC	CHROMOSOME	STRAND	LENGTH	TOTAL_MUT	CLUSTERED_MUT	CLUSTERS	SIM_CLUSTERS	SCORE	P_EMPIRICAL	Q_EMPIRICAL	P_ANALYTICAL	Q_ANALYTICAL	P_TOPCLUSTER	Q_TOPCLUSTER
PNKP	ENSG00000039650	False	19	-	1579	1										
AKT1S1	ENSG00000204673	False	19	-	828	0										
TBC1D17	ENSG00000104946	False	19	+	2003	0										
IL4I1	ENSG00000104951	False	19	-	1780	1										
NUP62	ENSG00000213024	False	19	-	1566	1										
ATF5	ENSG00000169136	False	19	+	932	1										
SIGLEC11	ENSG00000161640	False	19	-	2094	0										
VRK3	ENSG00000105053	False	19	-	1488	1										
ZNF473	ENSG00000142528	False	19	+	2618	1										
IZUMO2	ENSG00000161652	False	19	-	778	1										
KCNC3	ENSG00000131398	False	19	-	2556	1										
NAPSA	ENSG00000131400	False	19	-	1260	1										
NR1H2	ENSG00000131408	False	19	+	1380	0										
CTD-2545M3.6	ENSG00000142539	False	19	+	1189	0										
SPIB	ENSG00000269404	False	19	+	839	0										
MYBPC2	ENSG00000086967	False	19	+	3423	1										
FAM71E1	ENSG00000142530	False	19	-	741	0										
EMC10	ENSG00000161671	False	19	+	1281	1										
JOSD2	ENSG00000161677	False	19	-	564	0										
ASPDH	ENSG00000204653	False	19	-	882	0										
C19orf81	ENSG00000235034	False	19	+	594	0										
SHANK1	ENSG00000161681	False	19	-	6632	1										
CLEC11A	ENSG00000105472	False	19	+	1018	0										
GPR32	ENSG00000142511	False	19	+	1068	0										
ACPT	ENSG00000142513	False	19	+	1278	1										
C19orf48	ENSG00000167747	False	19	-	351	0										
KLK3	ENSG00000142515	False	19	+	950	0										
AC037199.1	ENSG00000267880	False	19	-	60	1										
KLK4	ENSG00000167749	False	19	-	762	0										
KLK5	ENSG00000167754	False	19	-	879	0										
KLK6	ENSG00000167755	False	19	-	745	0										
KLK7	ENSG00000169035	False	19	-	759	0										
KLK8	ENSG00000129455	False	19	-	915	1										
KLK9	ENSG00000213022	False	19	-	750	0										
KLK10	ENSG00000129451	False	19	-	828	1										
KLK11	ENSG00000167757	False	19	-	921	1										
KLK12	ENSG00000186474	False	19	-	799	0										
KLK13	ENSG00000167759	False	19	-	863	0										
KLK14	ENSG00000129437	False	19	-	801	0										
CTU1	ENSG00000142544	False	19	-	1044	0										
SIGLEC9	ENSG00000129450	False	19	+	1782	0										
SIGLEC7	ENSG00000168995	False	19	+	1424	1										
SIGLECL1	ENSG00000179213	False	19	+	608	1										
IGLON5	ENSG00000142549	False	19	+	1008	0										
VSIG10L	ENSG00000186806	False	19	-	2601	0										
ETFB	ENSG00000105379	False	19	-	1095	0										
CLDND2	ENSG00000160318	False	19	-	683	0										
NKG7	ENSG00000105374	False	19	-	581	1										
LIM2	ENSG00000105370	False	19	-	645	0										
CTD-2616J11.4	ENSG00000262874	False	19	-	558	0										
SIGLEC10	ENSG00000142512	False	19	-	2099	0										
SIGLEC8	ENSG00000105366	False	19	-	1497	1										
CEACAM18	ENSG00000213822	False	19	+	1393	0										
SIGLEC12	ENSG00000254521	False	19	-	1858	0										
SIGLEC6	ENSG00000105492	False	19	-	1392	1										
AC018755.1	ENSG00000167765	False	19	-	786	0										
SIGLEC5	ENSG00000105501	False	19	-	2074	1										
SIGLEC5	ENSG00000268500	False	19	-	2037	1										
SIGLEC14	ENSG00000254415	False	19	-	1188	0										
FPR2	ENSG00000171049	False	19	+	1053	1										
FPR3	ENSG00000187474	False	19	+	1059	0										
ZNF577	ENSG00000161551	False	19	-	1505	0										
ZNF649	ENSG00000198093	False	19	-	1518	0										
ZNF613	ENSG00000176024	False	19	+	1851	1										
ZNF350	ENSG00000256683	False	19	-	1596	0										
ZNF615	ENSG00000197619	False	19	-	2282	1										
ZNF614	ENSG00000142556	False	19	-	1868	0										
ZNF432	ENSG00000256087	False	19	-	1961	0										
ZNF841	ENSG00000197608	False	19	-	2772	0										
ZNF616	ENSG00000204611	False	19	-	2426	1										
ZNF836	ENSG00000196267	False	19	-	2930	0										
ZNF766	ENSG00000196214	False	19	+	1546	0										
ZNF610	ENSG00000167554	False	19	+	1386	0										
ZNF880	ENSG00000221923	False	19	+	1953	0										
ZNF528	ENSG00000167555	False	19	+	2135	1										
ZNF534	ENSG00000198633	False	19	+	2330	0										
ZNF578	ENSG00000258405	False	19	+	1770	0										
ZNF808	ENSG00000198482	False	19	+	2709	0										
ZNF701	ENSG00000167562	False	19	+	1741	0										
ZNF83	ENSG00000167766	False	19	-	2114	1										
ZNF611	ENSG00000213020	False	19	-	2196	1										
ZNF600	ENSG00000189190	False	19	-	2166	1										
ZNF468	ENSG00000204604	False	19	-	1738	0										
ZNF320	ENSG00000182986	False	19	-	1736	1										
ZNF816	ENSG00000180257	False	19	-	2708	0										
ZNF321P	ENSG00000221874	False	19	-	699	0										
ERVV-1	ENSG00000269526	False	19	+	1431	0										
ERVV-2	ENSG00000268964	False	19	+	1605	0										
ZNF160	ENSG00000170949	False	19	-	2624	1										
ZNF415	ENSG00000170954	False	19	-	2268	0										
ZNF347	ENSG00000197937	False	19	-	2525	0										
ZNF665	ENSG00000197497	False	19	-	2034	0										
ZNF677	ENSG00000197928	False	19	-	1964	0										
VN1R2	ENSG00000196131	False	19	+	1185	0										
VN1R4	ENSG00000228567	False	19	-	903	0										
BIRC8	ENSG00000163098	False	19	-	708	0										
ZNF845	ENSG00000213799	False	19	+	2910	1										
ZNF525	ENSG00000203326	False	19	+	1674	0										
ZNF765	ENSG00000196417	False	19	+	1607	0										
ZNF813	ENSG00000198346	False	19	+	1982	0										
CTB-167G5.5	ENSG00000268864	False	19	-	426	0										
DPRX	ENSG00000204595	False	19	+	573	0										
NLRP12	ENSG00000142405	False	19	-	3204	1										
MYADM	ENSG00000179820	False	19	+	966	0										
PRKCG	ENSG00000126583	False	19	+	2131	0										
CACNG7	ENSG00000105605	False	19	+	849	0										
CACNG8	ENSG00000142408	False	19	+	1275	0										
CACNG6	ENSG00000130433	False	19	+	780	0										
VSTM1	ENSG00000189068	False	19	-	819	0										
TARM1	ENSG00000248385	False	19	-	871	0										
OSCAR	ENSG00000170909	False	19	-	992	0										
NDUFA3	ENSG00000170906	False	19	+	451	0										
PRPF31	ENSG00000105618	False	19	+	1497	0										
LENG1	ENSG00000105617	False	19	-	792	0										
TMC4	ENSG00000167608	False	19	-	2177	1										
MBOAT7	ENSG00000125505	False	19	-	1484	1										
TSEN34	ENSG00000170892	False	19	+	986	1										
RPS9	ENSG00000170889	False	19	+	653	0										
LILRB3	ENSG00000204577	False	19	-	2341	0										
LILRA6	ENSG00000244482	False	19	-	2681	1										
LILRB5	ENSG00000105609	False	19	-	2009	0										
LILRB2	ENSG00000131042	False	19	-	1794	0										
LILRA3	ENSG00000170866	False	19	-	1368	1										
LILRA5	ENSG00000187116	False	19	-	980	0										
LILRA4	ENSG00000239961	False	19	-	1497	0										
LAIR1	ENSG00000167613	False	19	-	1029	0										
TTYH1	ENSG00000167614	False	19	+	1618	0										
LENG8	ENSG00000167615	False	19	+	3017	0										
LENG9	ENSG00000182909	False	19	-	1503	0										
CDC42EP5	ENSG00000167617	False	19	-	444	0										
LAIR2	ENSG00000167618	False	19	+	472	0										
LILRA2	ENSG00000239998	False	19	+	1449	1										
AC009892.10	ENSG00000224730	False	19	-	198	0										
LILRB4	ENSG00000186818	False	19	+	1347	1										
KIR2DL4	ENSG00000189013	False	19	+	1231	0										
KIR2DL3	ENSG00000243772	False	19	+	1403	0										
KIR2DL1	ENSG00000125498	False	19	+	1122	0										
KIR3DL2	ENSG00000240403	False	19	+	1365	1										
FCAR	ENSG00000186431	False	19	+	929	0										
NCR1	ENSG00000189430	False	19	+	912	0										
NLRP7	ENSG00000167634	False	19	-	3195	1										
GP6	ENSG00000088053	False	19	-	1860	0										
RDH13	ENSG00000160439	False	19	-	993	0										
EPS8L1	ENSG00000131037	False	19	+	2382	0										
PPP1R12C	ENSG00000125503	False	19	-	2445	1										
TNNT1	ENSG00000105048	False	19	-	958	0										
TNNI3	ENSG00000129991	False	19	-	701	1										
TMEM86B	ENSG00000180089	False	19	-	678	0										
AC010327.2	ENSG00000269808	False	19	+	813	0										
PPP6R1	ENSG00000105063	False	19	-	2645	0										
HSPBP1	ENSG00000133265	False	19	-	1079	0										
BRSK1	ENSG00000160469	False	19	+	2461	1										
TMEM150B	ENSG00000180061	False	19	-	699	0										
SUV420H2	ENSG00000133247	False	19	+	1386	0										
AC020922.1	ENSG00000267531	False	19	+	387	0										
COX6B2	ENSG00000160471	False	19	-	264	0										
FAM71E2	ENSG00000180043	False	19	-	2766	0										
IL11	ENSG00000095752	False	19	-	597	0										
TMEM190	ENSG00000160472	False	19	+	531	0										
TMEM238	ENSG00000233493	False	19	-	528	0										
RPL28	ENSG00000108107	False	19	+	1134	1										
UBE2S	ENSG00000108106	False	19	-	753	0										
SHISA7	ENSG00000187902	False	19	-	1664	0										
ISOC2	ENSG00000063241	False	19	-	663	0										
ZNF628	ENSG00000197483	False	19	+	3177	1										
NAT14	ENSG00000090971	False	19	+	824	0										
SSC5D	ENSG00000179954	False	19	+	4787	0										
SBK2	ENSG00000187550	False	19	-	1044	1										
SBK3	ENSG00000231274	False	19	-	1519	0										
ZNF579	ENSG00000218891	False	19	-	1686	0										
FIZ1	ENSG00000179943	False	19	-	1603	1										
ZNF524	ENSG00000171443	False	19	+	792	0										
ZNF865	ENSG00000261221	False	19	+	3177	0										
ZNF784	ENSG00000179922	False	19	-	1006	1										
ZNF580	ENSG00000213015	False	19	+	516	0										
ZNF581	ENSG00000171425	False	19	+	591	0										
CCDC106	ENSG00000173581	False	19	+	840	0										
U2AF2	ENSG00000063244	False	19	+	1425	0										
EPN1	ENSG00000063245	False	19	+	2126	0										
RFPL4A	ENSG00000223638	False	19	+	861	0										
RFPL4AL1	ENSG00000229292	False	19	+	861	0										
NLRP11	ENSG00000179873	False	19	-	3099	0										
ZNF787	ENSG00000142409	False	19	-	1448	1										
ZNF444	ENSG00000167685	False	19	+	982	0										
AC024580.1	ENSG00000204533	False	19	-	717	0										
GALP	ENSG00000197487	False	19	+	348	0										
ZSCAN5C	ENSG00000204532	False	19	+	1488	0										
ZSCAN5A	ENSG00000131848	False	19	-	1521	0										
ZSCAN5D	ENSG00000267908	False	19	+	1491	0										
AC006116.20	ENSG00000267710	False	19	+	613	0										
ZNF582	ENSG00000018869	False	19	-	1632	1										
ZNF583	ENSG00000198440	False	19	+	1707	0										
ZNF471	ENSG00000196263	False	19	+	1878	1										
ZFP28	ENSG00000196867	False	19	+	2753	0										
ZNF470	ENSG00000197016	False	19	+	2224	1										
ZNF71	ENSG00000197951	False	19	+	1467	1										
SMIM17	ENSG00000268182	False	19	+	386	0										
ZIM2	ENSG00000269699	False	19	-	1589	1										
USP29	ENSG00000131864	False	19	+	2766	1										
ZIM3	ENSG00000141946	False	19	-	1416	0										
DUXA	ENSG00000258873	False	19	-	612	0										
ZNF264	ENSG00000083844	False	19	+	2005	0										
AURKC	ENSG00000105146	False	19	+	932	0										
ZNF805	ENSG00000204524	False	19	+	1881	0										
ZNF460	ENSG00000197714	False	19	+	1686	0										
ZNF543	ENSG00000178229	False	19	+	1800	0										
ZNF304	ENSG00000131845	False	19	+	2118	0										
TRAPPC2P1	ENSG00000256060	False	19	+	420	0										
ZNF547	ENSG00000152433	False	19	+	1233	0										
AC003002.4	ENSG00000268133	False	19	+	306	0										
ZNF548	ENSG00000188785	False	19	+	1786	0										
AC003002.6	ENSG00000269533	False	19	+	706	0										
AC004076.7	ENSG00000268533	False	19	+	215	0										
ZNF17	ENSG00000186272	False	19	+	2007	1										
ZNF749	ENSG00000186230	False	19	+	2334	0										
AC004076.9	ENSG00000268163	False	19	-	396	0										
VN1R1	ENSG00000178201	False	19	-	1059	0										
ZNF772	ENSG00000197128	False	19	-	1509	1										
ZNF419	ENSG00000105136	False	19	+	1743	0										
ZNF549	ENSG00000121406	False	19	+	2033	0										
ZNF550	ENSG00000251369	False	19	-	1391	0										
ZNF416	ENSG00000083817	False	19	-	1782	0										
ZIK1	ENSG00000171649	False	19	+	1461	0										
ZNF530	ENSG00000183647	False	19	+	1820	0										
ZNF134	ENSG00000213762	False	19	+	1379	0										
ZNF211	ENSG00000121417	False	19	+	2076	0										
ZSCAN4	ENSG00000180532	False	19	+	1299	0										
ZNF551	ENSG00000204519	False	19	+	2027	0										
AC003006.7	ENSG00000269026	False	19	+	445	0										
AC004017.1	ENSG00000268948	False	19	-	258	0										
ZNF154	ENSG00000179909	False	19	-	1311	0										
ZNF671	ENSG00000083814	False	19	-	1602	1										
ZNF776	ENSG00000152443	False	19	+	1573	0										
ZNF586	ENSG00000083828	False	19	+	1571	0										
ZNF552	ENSG00000178935	False	19	-	1295	0										
CTD-2583A14.10	ENSG00000268750	False	19	+	529	0										
ZNF587B	ENSG00000269343	False	19	+	2033	0										
ZNF587	ENSG00000198466	False	19	+	1725	0										
ZNF814	ENSG00000204514	False	19	-	3043	1										
ZNF417	ENSG00000173480	False	19	-	1886	0										
ZNF418	ENSG00000196724	False	19	-	2277	0										
ZNF256	ENSG00000152454	False	19	-	1881	1										
C19orf18	ENSG00000177025	False	19	-	645	0										
CTD-2368P22.1	ENSG00000176593	False	19	+	1306	0										
ZNF135	ENSG00000176293	False	19	+	2079	0										
ZNF329	ENSG00000181894	False	19	-	1623	0										
ZNF274	ENSG00000171606	False	19	+	1956	1										
ZNF544	ENSG00000198131	False	19	+	2439	0										
ZNF8	ENSG00000083842	False	19	+	1725	0										
ZNF8	ENSG00000273439	False	19	+	1725	0										
ZSCAN22	ENSG00000182318	False	19	+	1473	0										
A1BG	ENSG00000121410	False	19	-	1572	1										
ZNF497	ENSG00000174586	False	19	-	1623	1										
ZNF837	ENSG00000152475	False	19	-	1593	0										
RPS5	ENSG00000083845	False	19	+	675	0										
AC012313.1	ENSG00000269855	False	19	+	951	0										
ZNF584	ENSG00000171574	False	19	+	1452	0										
ZNF132	ENSG00000131849	False	19	-	2118	0										
ZNF324B	ENSG00000249471	False	19	+	1992	0										
ZNF324	ENSG00000083812	False	19	+	1659	0										
ZNF446	ENSG00000083838	False	19	+	1350	0										
SLC27A5	ENSG00000083807	False	19	-	2070	0										
ZBTB45	ENSG00000119574	False	19	-	1533	1										
TRIM28	ENSG00000130726	False	19	+	2581	0										
CHMP2A	ENSG00000130724	False	19	-	795	0										
UBE2M	ENSG00000130725	False	19	-	635	0										
MZF1	ENSG00000099326	False	19	-	2207	1										
FAM110C	ENSG00000184731	False	2	-	963	0										
SH3YL1	ENSG00000035115	False	2	-	1177	0										
ACP1	ENSG00000143727	False	2	+	653	0										
FAM150B	ENSG00000189292	False	2	-	456	0										
TMEM18	ENSG00000151353	False	2	-	504	1										
TSSC1	ENSG00000032389	False	2	-	1770	0										
TRAPPC12	ENSG00000171853	False	2	+	2463	1										
ADI1	ENSG00000182551	False	2	-	868	0										
RP13-512J5.1	ENSG00000255767	False	2	-	102	0										
RNASEH1	ENSG00000171865	False	2	-	858	0										
RPS7	ENSG00000171863	False	2	+	636	0										
COLEC11	ENSG00000118004	False	2	+	986	1										
ALLC	ENSG00000151360	False	2	+	1173	0										
DCDC2C	ENSG00000214866	False	2	+	936	0										
SOX11	ENSG00000176887	False	2	+	1323	1										
FLJ30594	ENSG00000272268	False	2	+	477	0										
CMPK2	ENSG00000134326	False	2	-	1454	0										
RSAD2	ENSG00000134321	False	2	+	1250	0										
RNF144A	ENSG00000151692	False	2	+	933	0										
ID2	ENSG00000115738	False	2	+	402	0										
KIDINS220	ENSG00000134313	False	2	-	5455	1										
MBOAT2	ENSG00000143797	False	2	-	1637	0										
ASAP2	ENSG00000151693	False	2	+	3018	0										
ITGB1BP1	ENSG00000119185	False	2	-	621	1										
CPSF3	ENSG00000119203	False	2	+	2052	0										
IAH1	ENSG00000134330	False	2	+	750	0										
ADAM17	ENSG00000151694	False	2	-	2484	1										
YWHAQ	ENSG00000134308	False	2	-	735	0										
TAF1B	ENSG00000115750	False	2	+	1825	0										
GRHL1	ENSG00000134317	False	2	+	1874	0										
KLF11	ENSG00000172059	False	2	+	1536	0										
CYS1	ENSG00000205795	False	2	-	474	0										
AC104794.4	ENSG00000233502	False	2	+	312	0										
RRM2	ENSG00000171848	False	2	+	1372	0										
C2orf48	ENSG00000163009	False	2	+	477	0										
HPCAL1	ENSG00000115756	False	2	+	665	0										
ODC1	ENSG00000115758	False	2	-	1383	1										
NOL10	ENSG00000115761	False	2	-	2121	0										
ATP6V1C2	ENSG00000143882	False	2	+	1281	0										
PDIA6	ENSG00000143870	False	2	-	1587	0										
AC092687.4	ENSG00000232056	False	2	+	279	0										
KCNF1	ENSG00000162975	False	2	+	1482	0										
C2orf50	ENSG00000150873	False	2	+	486	0										
PQLC3	ENSG00000162976	False	2	+	686	0										
ROCK2	ENSG00000134318	False	2	-	4166	0										
E2F6	ENSG00000169016	False	2	-	855	0										
AC099344.1	ENSG00000269074	False	2	+	36	0										
NTSR2	ENSG00000169006	False	2	-	1230	0										
LPIN1	ENSG00000134324	False	2	+	3013	0										
TRIB2	ENSG00000071575	False	2	+	1222	1										
FAM84A	ENSG00000162981	False	2	+	876	0										
AC011897.1	ENSG00000265629	False	2	+	447	0										
NBAS	ENSG00000151779	False	2	-	7184	0										
DDX1	ENSG00000079785	False	2	+	2220	0										
AC008271.1	ENSG00000231031	False	2	+	361	0										
FAM49A	ENSG00000197872	False	2	-	969	0										
RAD51AP2	ENSG00000214842	False	2	-	3477	0										
VSNL1	ENSG00000163032	False	2	+	573	1										
SMC6	ENSG00000163029	False	2	-	3351	0										
GEN1	ENSG00000178295	False	2	+	2747	0										
MSGN1	ENSG00000151379	False	2	+	579	0										
KCNS3	ENSG00000170745	False	2	+	1473	0										
RDH14	ENSG00000240857	False	2	-	1008	0										
NT5C1B-RDH14	ENSG00000250741	False	2	-	2054	1										
NT5C1B	ENSG00000185013	False	2	-	1937	1										
OSR1	ENSG00000143867	False	2	-	798	0										
TTC32	ENSG00000183891	False	2	-	545	0										
WDR35	ENSG00000118965	False	2	-	3576	0										
MATN3	ENSG00000132031	False	2	-	1458	0										
LAPTM4A	ENSG00000068697	False	2	-	699	0										
SDC1	ENSG00000115884	False	2	-	1049	0										
PUM2	ENSG00000055917	False	2	-	3198	1										
RHOB	ENSG00000143878	False	2	+	588	0										
HS1BP3	ENSG00000118960	False	2	-	1479	0										
GDF7	ENSG00000143869	False	2	+	1350	1										
C2orf43	ENSG00000118961	False	2	-	1299	0										
TDRD15	ENSG00000218819	False	2	+	5802	0										
AC011239.1	ENSG00000224361	False	2	-	331	0										
KLHL29	ENSG00000119771	False	2	+	2626	0										
UBXN2A	ENSG00000173960	False	2	+	777	0										
MFSD2B	ENSG00000205639	False	2	+	1513	0										
FKBP1B	ENSG00000119782	False	2	+	366	0										
TP53I3	ENSG00000115129	False	2	-	1040	0										
PFN4	ENSG00000176732	False	2	-	387	0										
FAM228B	ENSG00000219626	False	2	+	1012	0										
FAM228A	ENSG00000186453	False	2	+	897	0										
PTRHD1	ENSG00000184924	False	2	-	420	0										
CENPO	ENSG00000138092	False	2	+	928	0										
DNAJC27	ENSG00000115137	False	2	-	819	0										
EFR3B	ENSG00000084710	False	2	+	2493	0										
DTNB	ENSG00000138101	False	2	-	1902	0										
KIF3C	ENSG00000084731	False	2	-	2379	1										
AC013449.1	ENSG00000268412	False	2	-	405	0										
RAB10	ENSG00000084733	False	2	+	600	0										
GAREML	ENSG00000157833	False	2	+	2644	0										
HADHA	ENSG00000084754	False	2	-	2442	0										
HADHB	ENSG00000138029	False	2	+	1465	0										
EPT1	ENSG00000138018	False	2	+	1191	0										
DRC1	ENSG00000157856	False	2	+	2449	0										
C2orf70	ENSG00000173557	False	2	+	716	0										
CIB4	ENSG00000157884	False	2	-	555	0										
SLC35F6	ENSG00000213699	False	2	+	1113	0										
CENPA	ENSG00000115163	False	2	+	420	0										
MAPRE3	ENSG00000084764	False	2	+	843	1										
TMEM214	ENSG00000119777	False	2	+	2259	1										
AGBL5	ENSG00000084693	False	2	+	2839	1										
OST4	ENSG00000228474	False	2	-	111	0										
EMILIN1	ENSG00000138080	False	2	+	3063	0										
KHK	ENSG00000138030	False	2	+	1029	0										
